series,config,theoretical_q,empirical_q
r_1m_raw,NA,1.453806358940575,1.020858828523088
r_1m_raw,NA,1.4683837982456598,1.0402928048554272
r_1m_raw,NA,1.483280127335621,1.0605179236496616
r_1m_raw,NA,1.4985130678799756,1.0816070869413617
r_1m_raw,NA,1.514101887619284,1.1022055431039641
r_1m_raw,NA,1.530067588137829,1.1257237605488055
r_1m_raw,NA,1.5464331222567471,1.148064742625174
r_1m_raw,NA,1.5632236468662757,1.1734486532874895
r_1m_raw,NA,1.580466818399361,1.197944357247168
r_1m_raw,NA,1.5981931399228169,1.2255460578446356
r_1m_raw,NA,1.6164363711150211,1.2520931692307133
r_1m_raw,NA,1.635234015388649,1.2815866205096569
r_1m_raw,NA,1.654627902351077,1.311907127744262
r_1m_raw,NA,1.6746648890243248,1.3447156913371918
r_1m_raw,NA,1.6953977102721358,1.3781644329946223
r_1m_raw,NA,1.7168860184310404,1.415252388183427
r_1m_raw,NA,1.7391976652852514,1.4533332268611834
r_1m_raw,NA,1.7624102978623888,1.4942741088012126
r_1m_raw,NA,1.7866133654934697,1.537068017435748
r_1m_raw,NA,1.8119106729525971,1.5835179863117
r_1m_raw,NA,1.8384236692477764,1.6348572403744739
r_1m_raw,NA,1.8662957434581071,1.6884630920089332
r_1m_raw,NA,1.895697923991838,1.74619059704581
r_1m_raw,NA,1.9268365732639101,1.809373250489739
r_1m_raw,NA,1.9599639845400536,1.8821163736113844
r_1m_raw,NA,1.9953933101678243,1.959249149829786
r_1m_raw,NA,2.0335201492530506,2.044921173440124
r_1m_raw,NA,2.0748547343933095,2.1448692628995145
r_1m_raw,NA,2.1200716897421503,2.2601078800716823
r_1m_raw,NA,2.17009037758456,2.3914628669091615
r_1m_raw,NA,2.2262117693171737,2.5438913723187087
r_1m_raw,NA,2.290367877855267,2.7370597734216933
r_1m_raw,NA,2.365618126864292,2.9707778771797777
r_1m_raw,NA,2.457263390205436,3.2903795898715025
r_1m_raw,NA,2.5758293035489,3.7617555240280014
r_1m_raw,NA,2.7477813854449917,4.553118987483996
r_1m_raw,NA,3.090232306167813,6.644874748609069
z,rolling_std_30_raw,-3.090232306167813,-4.789497229595924
z,rolling_std_30_raw,-2.747781385444993,-3.5749707586543753
z,rolling_std_30_raw,-2.5758293035489,-3.110382539389137
z,rolling_std_30_raw,-2.4572633902054375,-2.831895224557319
z,rolling_std_30_raw,-2.365618126864292,-2.6415447391661675
z,rolling_std_30_raw,-2.290367877855267,-2.4917362234024694
z,rolling_std_30_raw,-2.226211769317175,-2.3741825795690565
z,rolling_std_30_raw,-2.17009037758456,-2.2759603475845367
z,rolling_std_30_raw,-2.1200716897421503,-2.19196037949868
z,rolling_std_30_raw,-2.0748547343933095,-2.1192784084173497
z,rolling_std_30_raw,-2.0335201492530506,-2.0558482381739784
z,rolling_std_30_raw,-1.9953933101678247,-1.9967659065420884
z,rolling_std_30_raw,-1.9599639845400538,-1.9441807285595563
z,rolling_std_30_raw,-1.9268365732639106,-1.8957408778821647
z,rolling_std_30_raw,-1.8956979239918383,-1.8518003304441015
z,rolling_std_30_raw,-1.8662957434581073,-1.8108440805596826
z,rolling_std_30_raw,-1.8384236692477767,-1.771992236774909
z,rolling_std_30_raw,-1.8119106729525978,-1.7356784722323557
z,rolling_std_30_raw,-1.78661336549347,-1.7014673773379982
z,rolling_std_30_raw,-1.7624102978623895,-1.6690090258625303
z,rolling_std_30_raw,-1.7391976652852517,-1.6396647495924324
z,rolling_std_30_raw,-1.7168860184310404,-1.6110239440030278
z,rolling_std_30_raw,-1.6953977102721358,-1.58400774780533
z,rolling_std_30_raw,-1.6746648890243252,-1.5576844630850883
z,rolling_std_30_raw,-1.6546279023510773,-1.5328204818253504
z,rolling_std_30_raw,-1.63523401538865,-1.5090012705659461
z,rolling_std_30_raw,-1.6164363711150214,-1.4865080540195992
z,rolling_std_30_raw,-1.5981931399228173,-1.4646037530549807
z,rolling_std_30_raw,-1.5804668183993618,-1.4432963586989045
z,rolling_std_30_raw,-1.563223646866276,-1.4227142945361082
z,rolling_std_30_raw,-1.5464331222567476,-1.4030361360809165
z,rolling_std_30_raw,-1.530067588137828,-1.383937314881273
z,rolling_std_30_raw,-1.5141018876192833,-1.3659869784209615
z,rolling_std_30_raw,-1.4985130678799752,-1.3481431413236036
z,rolling_std_30_raw,-1.4832801273356204,-1.3307361854892314
z,rolling_std_30_raw,-1.4683837982456598,-1.3137926964579263
z,rolling_std_30_raw,-1.4538063589405745,-1.2972270119469307
z,rolling_std_30_raw,-1.4395314709384557,-1.2809651814348173
z,rolling_std_30_raw,-1.4255440370804515,-1.2650450620851341
z,rolling_std_30_raw,-1.4118300775008081,-1.249787938338733
z,rolling_std_30_raw,-1.398376620797495,-1.2351210169144151
z,rolling_std_30_raw,-1.3851716082134353,-1.2205376970858721
z,rolling_std_30_raw,-1.3722038089987258,-1.2065970891461058
z,rolling_std_30_raw,-1.3594627454182584,-1.1928774732544711
z,rolling_std_30_raw,-1.3469386261102796,-1.1790263160051153
z,rolling_std_30_raw,-1.3346222867001933,-1.1658495292647386
z,rolling_std_30_raw,-1.3225051367384355,-1.1531203960232708
z,rolling_std_30_raw,-1.310579112168129,-1.1406870027421159
z,rolling_std_30_raw,-1.2988366326425054,-1.1283104936884738
z,rolling_std_30_raw,-1.2872705631079415,-1.1161498284584805
z,rolling_std_30_raw,-1.2758741791491297,-1.1044374119371947
z,rolling_std_30_raw,-1.2646411356610803,-1.0929106994276552
z,rolling_std_30_raw,-1.2535654384704509,-1.0815676573727304
z,rolling_std_30_raw,-1.242641418577882,-1.0704630351854543
z,rolling_std_30_raw,-1.2318637087349833,-1.0595496158333377
z,rolling_std_30_raw,-1.2212272221055693,-1.048478364818304
z,rolling_std_30_raw,-1.2107271327915974,-1.0376596728140821
z,rolling_std_30_raw,-1.200358858030859,-1.0267800889575385
z,rolling_std_30_raw,-1.1901180418964235,-1.0167545752113183
z,rolling_std_30_raw,-1.180000540347729,-1.0067177502210418
z,rolling_std_30_raw,-1.1700024075004787,-0.9968652612087334
z,rolling_std_30_raw,-1.1601198829975194,-0.9870420097212879
z,rolling_std_30_raw,-1.1503493803760079,-0.9774468027761803
z,rolling_std_30_raw,-1.140687476337622,-0.968042162470055
z,rolling_std_30_raw,-1.131130900838633,-0.9588257919253684
z,rolling_std_30_raw,-1.1216765279254888,-0.9493745566902642
z,rolling_std_30_raw,-1.1123213672493113,-0.9405084553260252
z,rolling_std_30_raw,-1.1030625561995975,-0.9315604076282861
z,rolling_std_30_raw,-1.0938973526034377,-0.9223381680422033
z,rolling_std_30_raw,-1.0848231279419567,-0.9135399217442343
z,rolling_std_30_raw,-1.0758373610404315,-0.9047960184762369
z,rolling_std_30_raw,-1.0669376321927655,-0.8964591422707139
z,rolling_std_30_raw,-1.058121617684777,-0.8880377333639198
z,rolling_std_30_raw,-1.0493870846841045,-0.8797308258505687
z,rolling_std_30_raw,-1.0407318864675446,-0.8715430662437156
z,rolling_std_30_raw,-1.032153957959306,-0.8634711467006778
z,rolling_std_30_raw,-1.0236513115560881,-0.8554318920699546
z,rolling_std_30_raw,-1.015222033217028,-0.8472797450803103
z,rolling_std_30_raw,-1.0068642787985222,-0.839330243114446
z,rolling_std_30_raw,-0.9985762706156596,-0.8314598346882941
z,rolling_std_30_raw,-0.9903562942135747,-0.8238758938166904
z,rolling_std_30_raw,-0.9822026953334697,-0.816247152414521
z,rolling_std_30_raw,-0.974113877059309,-0.8087523477877564
z,rolling_std_30_raw,-0.9660882971323729,-0.8012347902594292
z,rolling_std_30_raw,-0.9581244654219027,-0.7937427371987
z,rolling_std_30_raw,-0.9502209415410151,-0.7863011193375266
z,rolling_std_30_raw,-0.9423763325979505,-0.7790294400216027
z,rolling_std_30_raw,-0.9345892910734802,-0.7719672896064818
z,rolling_std_30_raw,-0.9268585128160437,-0.7647933402028337
z,rolling_std_30_raw,-0.9191827351468197,-0.757977788708191
z,rolling_std_30_raw,-0.9115607350675407,-0.7509822898569194
z,rolling_std_30_raw,-0.9039913275644016,-0.7441183406711307
z,rolling_std_30_raw,-0.8964733640019162,-0.7373744263689499
z,rolling_std_30_raw,-0.8890057306010248,-0.730739766961577
z,rolling_std_30_raw,-0.8815873469961746,-0.7239235524450784
z,rolling_std_30_raw,-0.8742171648664834,-0.7172941360431455
z,rolling_std_30_raw,-0.8668941666364379,-0.710857586908911
z,rolling_std_30_raw,-0.8596173642419114,-0.7041280456199708
z,rolling_std_30_raw,-0.852385797957575,-0.6975267618647194
z,rolling_std_30_raw,-0.8451985352820499,-0.6910890699522955
z,rolling_std_30_raw,-0.8380546698774065,-0.6844957486667568
z,rolling_std_30_raw,-0.8309533205598377,-0.6780400601228973
z,rolling_std_30_raw,-0.8238936303385576,-0.6718664144472202
z,rolling_std_30_raw,-0.8168747655001637,-0.665518008803047
z,rolling_std_30_raw,-0.809895914735898,-0.6591909781626131
z,rolling_std_30_raw,-0.8029562883093937,-0.6530147834426732
z,rolling_std_30_raw,-0.7960551172626629,-0.6468861593441102
z,rolling_std_30_raw,-0.7891916526582223,-0.6409699066196681
z,rolling_std_30_raw,-0.7823651648553872,-0.6350471766691036
z,rolling_std_30_raw,-0.7755749428188843,-0.628927660585477
z,rolling_std_30_raw,-0.7688202934580621,-0.6230835977556345
z,rolling_std_30_raw,-0.7621005409950667,-0.6170817850525758
z,rolling_std_30_raw,-0.7554150263604693,-0.6112738903449432
z,rolling_std_30_raw,-0.7487631066149087,-0.6054823711964523
z,rolling_std_30_raw,-0.7421441543954094,-0.5997758870050488
z,rolling_std_30_raw,-0.7355575573851106,-0.5940108130577697
z,rolling_std_30_raw,-0.7290027178052185,-0.5883972723354549
z,rolling_std_30_raw,-0.7224790519280627,-0.5826194245725851
z,rolling_std_30_raw,-0.7159859896102049,-0.5771534604450098
z,rolling_std_30_raw,-0.7095229738446082,-0.5716093472144729
z,rolling_std_30_raw,-0.7030894603309286,-0.5659655508894647
z,rolling_std_30_raw,-0.6966849170630507,-0.5605810008874812
z,rolling_std_30_raw,-0.690308823933034,-0.5552229299258603
z,rolling_std_30_raw,-0.6839606723506823,-0.5498405704460574
z,rolling_std_30_raw,-0.6776399648779956,-0.5442908494498231
z,rolling_std_30_raw,-0.6713462148778053,-0.5386902619239357
z,rolling_std_30_raw,-0.6650789461759234,-0.5331909574750329
z,rolling_std_30_raw,-0.6588376927361879,-0.5278565848892547
z,rolling_std_30_raw,-0.652621998347801,-0.522476065340924
z,rolling_std_30_raw,-0.6464314163244075,-0.5170967398903729
z,rolling_std_30_raw,-0.6402655092143741,-0.511892995612573
z,rolling_std_30_raw,-0.6341238485217698,-0.5066700882201645
z,rolling_std_30_raw,-0.6280060144375696,-0.5014778753104946
z,rolling_std_30_raw,-0.6219115955806241,-0.4961452757552739
z,rolling_std_30_raw,-0.6158401887479719,-0.49107878908342084
z,rolling_std_30_raw,-0.6097913986740797,-0.48586951494609
z,rolling_std_30_raw,-0.6037648377986299,-0.4808016454638448
z,rolling_std_30_raw,-0.5977601260424784,-0.47586456772699737
z,rolling_std_30_raw,-0.5917768905914464,-0.4707228979194228
z,rolling_std_30_raw,-0.5858147656875988,-0.46569241481160906
z,rolling_std_30_raw,-0.5798733924277044,-0.4607543289738528
z,rolling_std_30_raw,-0.5739524185685735,-0.4557452343463268
z,rolling_std_30_raw,-0.5680514983389829,-0.4508784810421289
z,rolling_std_30_raw,-0.5621702922579264,-0.4459365537033658
z,rolling_std_30_raw,-0.5563084669589183,-0.4410751701540586
z,rolling_std_30_raw,-0.5504656950201127,-0.43604165089490454
z,rolling_std_30_raw,-0.5446416547999992,-0.4311858729753952
z,rolling_std_30_raw,-0.5388360302784503,-0.4263668091587223
z,rolling_std_30_raw,-0.5330485109029091,-0.42162480279916337
z,rolling_std_30_raw,-0.5272787914395083,-0.41676177990565416
z,rolling_std_30_raw,-0.5215265718289321,-0.41190367554220775
z,rolling_std_30_raw,-0.5157915570468274,-0.4071000425739977
z,rolling_std_30_raw,-0.5100734569685947,-0.4024192275514179
z,rolling_std_30_raw,-0.5043719862383813,-0.39772119067206996
z,rolling_std_30_raw,-0.49868686414212227,-0.39292822110084763
z,rolling_std_30_raw,-0.4930178144844647,-0.388277656973297
z,rolling_std_30_raw,-0.48736456546944074,-0.3835427335753791
z,rolling_std_30_raw,-0.4817268495847302,-0.378881996968438
z,rolling_std_30_raw,-0.47610440348939487,-0.3743191958386342
z,rolling_std_30_raw,-0.4704969679049413,-0.36970721281179353
z,rolling_std_30_raw,-0.4649042875095944,-0.36503443310815387
z,rolling_std_30_raw,-0.4593261108356628,-0.3604196189974322
z,rolling_std_30_raw,-0.4537621901698793,-0.35569054468741834
z,rolling_std_30_raw,-0.448212281456609,-0.3511054306792872
z,rolling_std_30_raw,-0.4426761442038212,-0.34644937199565906
z,rolling_std_30_raw,-0.43715354139172213,-0.3420276443222894
z,rolling_std_30_raw,-0.431644239383956,-0.3374274968597819
z,rolling_std_30_raw,-0.4261480078412781,-0.33284400379363754
z,rolling_std_30_raw,-0.4206646196376155,-0.3282794106336765
z,rolling_std_30_raw,-0.41519385077842663,-0.32382430943576146
z,rolling_std_30_raw,-0.40973548032128104,-0.31930985445141635
z,rolling_std_30_raw,-0.4042892902985787,-0.3149772314962697
z,rolling_std_30_raw,-0.39885506564233686,-0.3105231621521474
z,rolling_std_30_raw,-0.3934325941109666,-0.3062116385086692
z,rolling_std_30_raw,-0.38802166621797707,-0.30180615501456404
z,rolling_std_30_raw,-0.3826220751625341,-0.29743702770314173
z,rolling_std_30_raw,-0.37723361676181155,-0.2930543811871399
z,rolling_std_30_raw,-0.3718560893850747,-0.28879997200499324
z,rolling_std_30_raw,-0.36648929388943363,-0.2844291837751947
z,rolling_std_30_raw,-0.36113303355721227,-0.28005875937346186
z,rolling_std_30_raw,-0.3557871140348752,-0.275801330416199
z,rolling_std_30_raw,-0.35045134327346134,-0.27142878923663516
z,rolling_std_30_raw,-0.34512553147047226,-0.2671229608491001
z,rolling_std_30_raw,-0.3398094910131667,-0.2627228352477028
z,rolling_std_30_raw,-0.3345030364232122,-0.25844953434554657
z,rolling_std_30_raw,-0.32920598430265113,-0.25418075947879776
z,rolling_std_30_raw,-0.323918153281133,-0.24989310124766154
z,rolling_std_30_raw,-0.31863936396437514,-0.24568583484282486
z,rolling_std_30_raw,-0.31336943888380603,-0.2414081251689377
z,rolling_std_30_raw,-0.3081082024473549,-0.23730459797088077
z,rolling_std_30_raw,-0.30285548089134917,-0.23309942375073084
z,rolling_std_30_raw,-0.2976111022334798,-0.22879525399916886
z,rolling_std_30_raw,-0.2923748962268042,-0.22456910438321112
z,rolling_std_30_raw,-0.28714669431474543,-0.22044196352710219
z,rolling_std_30_raw,-0.2819263295870614,-0.21631890845354196
z,rolling_std_30_raw,-0.27671363673674687,-0.21237996644984372
z,rolling_std_30_raw,-0.2715084520178386,-0.20830764611833522
z,rolling_std_30_raw,-0.26631061320409494,-0.2041956300288269
z,rolling_std_30_raw,-0.26111995954851813,-0.2000955381697962
z,rolling_std_30_raw,-0.2559363317436934,-0.1958996120962303
z,rolling_std_30_raw,-0.250759571882916,-0.19183653396968434
z,rolling_std_30_raw,-0.24558952342208085,-0.18777942390325708
z,rolling_std_30_raw,-0.24042603114230793,-0.18378991500636654
z,rolling_std_30_raw,-0.2352689411132797,-0.17971726934457757
z,rolling_std_30_raw,-0.23011810065726568,-0.1757792968565911
z,rolling_std_30_raw,-0.22497335831381154,-0.17179895636976014
z,rolling_std_30_raw,-0.2198345638050687,-0.16785639737635946
z,rolling_std_30_raw,-0.21470156800174453,-0.16390421975990943
z,rolling_std_30_raw,-0.20957422288964928,-0.15997101448230847
z,rolling_std_30_raw,-0.2044523815368209,-0.15596366220870517
z,rolling_std_30_raw,-0.1993358980612069,-0.15197722935013644
z,rolling_std_30_raw,-0.1942246275988834,-0.14815769647081975
z,rolling_std_30_raw,-0.1891184262727925,-0.14402802501324063
z,rolling_std_30_raw,-0.1840171511619796,-0.14007204728771172
z,rolling_std_30_raw,-0.17892066027131207,-0.13600396210111756
z,rolling_std_30_raw,-0.1738288125016624,-0.13205783526321221
z,rolling_std_30_raw,-0.16874146762053802,-0.12819832777681206
z,rolling_std_30_raw,-0.16365848623314122,-0.12437359177638883
z,rolling_std_30_raw,-0.15857972975384346,-0.12033469629893162
z,rolling_std_30_raw,-0.15350506037805708,-0.11627388195215758
z,rolling_std_30_raw,-0.14843434105448977,-0.11231408948939481
z,rolling_std_30_raw,-0.14336743545776665,-0.10832344663984131
z,rolling_std_30_raw,-0.1383042079614045,-0.10418326682290328
z,rolling_std_30_raw,-0.13324452361112382,-0.10012845940921879
z,rolling_std_30_raw,-0.12818824809848547,-0.0960695667283111
z,rolling_std_30_raw,-0.1231352477348365,-0.09186631824892522
z,rolling_std_30_raw,-0.11808538942555283,-0.08768062237466526
z,rolling_std_30_raw,-0.11303854064456507,-0.08319235751373669
z,rolling_std_30_raw,-0.10799456940915403,-0.07875799097473478
z,rolling_std_30_raw,-0.1029533442550038,-0.07405079167704363
z,rolling_std_30_raw,-0.09791473421149931,-0.0692812579164729
z,rolling_std_30_raw,-0.09287860877725637,-0.06425235045376512
z,rolling_std_30_raw,-0.08784483789587168,-0.05879625918341826
z,rolling_std_30_raw,-0.08281329193188118,-0.052992690233004215
z,rolling_std_30_raw,-0.07778384164691525,-0.046624041713884665
z,rolling_std_30_raw,-0.07275635817603748,-0.039127234275865924
z,rolling_std_30_raw,-0.06773071300425916,-0.028540639951760604
z,rolling_std_30_raw,-0.06270677794321383,-0.002288804040741069
z,rolling_std_30_raw,-0.05768442510798417,-0.002288804040741069
z,rolling_std_30_raw,-0.05266352689406846,-0.002288804040741069
z,rolling_std_30_raw,-0.04764395595447656,-0.002288804040741069
z,rolling_std_30_raw,-0.04262558517694437,-0.002288804040741069
z,rolling_std_30_raw,-0.037608287661255936,-0.002288804040741069
z,rolling_std_30_raw,-0.032591936696663076,-0.002288804040741069
z,rolling_std_30_raw,-0.027576405739391723,-0.002288804040741069
z,rolling_std_30_raw,-0.022561568390224718,-0.002288804040741069
z,rolling_std_30_raw,-0.017547298372150796,-0.002288804040741069
z,rolling_std_30_raw,-0.012533469508069278,-0.002288804040741069
z,rolling_std_30_raw,-0.007519955698540525,-0.002288804040741069
z,rolling_std_30_raw,-0.0025066308995717666,-0.002288804040741069
z,rolling_std_30_raw,0.0025066308995717666,-0.002288804040741069
z,rolling_std_30_raw,0.007519955698540525,-0.002288804040741069
z,rolling_std_30_raw,0.012533469508069278,-0.002288804040741069
z,rolling_std_30_raw,0.017547298372150796,-0.002288804040741069
z,rolling_std_30_raw,0.022561568390224718,-0.002288804040741069
z,rolling_std_30_raw,0.027576405739391723,-0.002288804040741069
z,rolling_std_30_raw,0.032591936696663076,-0.002288804040741069
z,rolling_std_30_raw,0.037608287661255936,-0.002288804040741069
z,rolling_std_30_raw,0.04262558517694437,-0.002288804040741069
z,rolling_std_30_raw,0.04764395595447656,0.02904775578324797
z,rolling_std_30_raw,0.05266352689406846,0.03805444468018242
z,rolling_std_30_raw,0.05768442510798417,0.045043857574896214
z,rolling_std_30_raw,0.06270677794321383,0.05124221756369447
z,rolling_std_30_raw,0.06773071300425916,0.05676860916633206
z,rolling_std_30_raw,0.07275635817603748,0.06197952362740889
z,rolling_std_30_raw,0.07778384164691525,0.0668849599680535
z,rolling_std_30_raw,0.08281329193188132,0.07154243174770525
z,rolling_std_30_raw,0.08784483789587182,0.07611722417436734
z,rolling_std_30_raw,0.09287860877725654,0.080604587487897
z,rolling_std_30_raw,0.09791473421149946,0.08500492881922787
z,rolling_std_30_raw,0.10295334425500394,0.08931308063425614
z,rolling_std_30_raw,0.1079945694091542,0.09352179766766079
z,rolling_std_30_raw,0.11303854064456521,0.09763017506428458
z,rolling_std_30_raw,0.11808538942555302,0.10159421201681891
z,rolling_std_30_raw,0.12313524773483664,0.10552725827798644
z,rolling_std_30_raw,0.1281882480984856,0.10947695999879671
z,rolling_std_30_raw,0.13324452361112396,0.11351794257099719
z,rolling_std_30_raw,0.13830420796140463,0.11748507028712385
z,rolling_std_30_raw,0.14336743545776678,0.12140841441492872
z,rolling_std_30_raw,0.1484343410544899,0.1252819505264436
z,rolling_std_30_raw,0.15350506037805722,0.12920587259933106
z,rolling_std_30_raw,0.15857972975384332,0.13306145542987205
z,rolling_std_30_raw,0.16365848623314108,0.13701304181137486
z,rolling_std_30_raw,0.16874146762053788,0.14092225091752683
z,rolling_std_30_raw,0.17382881250166224,0.14484687637328975
z,rolling_std_30_raw,0.17892066027131193,0.14878620998492567
z,rolling_std_30_raw,0.18401715116197945,0.15268271551573898
z,rolling_std_30_raw,0.18911842627279238,0.15664419784621247
z,rolling_std_30_raw,0.1942246275988833,0.16056047549333996
z,rolling_std_30_raw,0.19933589806120677,0.16462928012559236
z,rolling_std_30_raw,0.20445238153682072,0.16860923732054514
z,rolling_std_30_raw,0.2095742228896491,0.1725514080625275
z,rolling_std_30_raw,0.2147015680017444,0.17653778889400795
z,rolling_std_30_raw,0.21983456380506858,0.18058430476595488
z,rolling_std_30_raw,0.22497335831381138,0.18461494071123807
z,rolling_std_30_raw,0.23011810065726557,0.1886498094884412
z,rolling_std_30_raw,0.23526894111327962,0.19269277025894083
z,rolling_std_30_raw,0.24042603114230793,0.19679531954510862
z,rolling_std_30_raw,0.24558952342208085,0.20079848449508722
z,rolling_std_30_raw,0.250759571882916,0.2048237473074308
z,rolling_std_30_raw,0.2559363317436934,0.2089814481778327
z,rolling_std_30_raw,0.26111995954851813,0.21297846834821438
z,rolling_std_30_raw,0.26631061320409494,0.21710001741746454
z,rolling_std_30_raw,0.2715084520178386,0.2212690284688537
z,rolling_std_30_raw,0.27671363673674687,0.2255236128021723
z,rolling_std_30_raw,0.2819263295870614,0.22972414440243227
z,rolling_std_30_raw,0.28714669431474543,0.23404309041461244
z,rolling_std_30_raw,0.2923748962268042,0.23823303719851532
z,rolling_std_30_raw,0.2976111022334798,0.24245856379267663
z,rolling_std_30_raw,0.30285548089134917,0.24661448625930804
z,rolling_std_30_raw,0.3081082024473549,0.2507459385925169
z,rolling_std_30_raw,0.31336943888380603,0.2548905254866784
