lag,rho,beta,n_pairs,estimable,series,bartlett_se
82,-0.003425962332116735,-0.0035373686409224904,1763658,True,r_1m,0.0007230552779241287
83,0.0007992937606336025,0.0008256858122304327,1762125,True,r_1m,0.0007230637566177929
84,0.0023611581261646503,0.0024403214419888223,1760592,True,r_1m,0.0007230642181201653
85,-7.640894006043358e-05,-7.901278557126691e-05,1759059,True,r_1m,0.0007230682453822138
86,-0.00010047733442505643,-0.00010394188497466226,1757527,True,r_1m,0.0007230682495996341
87,0.0013458911010718426,0.0013932560871453294,1755995,True,r_1m,0.0007230682568924415
88,-0.0011446059957484838,-0.0011856604269978946,1754465,True,r_1m,0.0007230695654052499
89,-0.0006510636280399502,-0.0006747207128770079,1752936,True,r_1m,0.0007230705117938292
90,0.0015419935085818307,0.00159900768708922,1751407,True,r_1m,0.0007230708179929571
91,0.001964732488455762,0.002038377599283293,1749878,True,r_1m,0.0007230725355911111
92,0.0016298566706970338,0.0016917331864901393,1748351,True,r_1m,0.0007230753240354115
93,-0.00286671566641102,-0.0029768214026858917,1746824,True,r_1m,0.0007230772429362625
94,0.0027407081023834243,0.002847253608565005,1745298,True,r_1m,0.0007230831793011483
95,-0.0001654712241794761,-0.00017198485102968043,1743772,True,r_1m,0.0007230886052226087
96,-0.0011440163175692238,-0.0011893733409469634,1742246,True,r_1m,0.0007230886250010134
97,-0.0010404498598894636,-0.0010820763472584461,1740721,True,r_1m,0.000723089570389804
98,0.00019788196574238015,0.00020587565300131912,1739197,True,r_1m,0.0007230903523556843
99,0.0005966206424883774,0.0006210191965438918,1737674,True,r_1m,0.0007230903806407817
100,0.0014789615832569865,0.0015404038873420814,1736152,True,r_1m,0.0007230906377642477
101,-0.001860985086872002,-0.0019389144614207654,1734630,True,r_1m,0.0007230922177690149
102,0.0001974862965213793,0.0002058483991885456,1733110,True,r_1m,0.0007230947194341215
103,-0.0011151164885925154,-0.0011628978158499158,1731590,True,r_1m,0.0007230947476060488
104,-0.0011225063852405345,-0.0011712897321223038,1730070,True,r_1m,0.0007230956458262586
105,-0.0004719612738901308,-0.0004926557050083178,1728551,True,r_1m,0.0007230965559898202
106,-0.0001302875524149314,-0.0001360437241111662,1727034,True,r_1m,0.0007230967168891414
107,0.0036368033213432195,0.0037973625369271537,1725519,True,r_1m,0.0007230967291507453
108,0.0029068693105591,0.003036140064750893,1724004,True,r_1m,0.0007231062829956764
109,0.001098929876212216,0.0011483219990797544,1722489,True,r_1m,0.000723112386578887
110,0.000864437082011338,0.0009038470507052342,1720976,True,r_1m,0.0007231132588906368
111,-0.00043697981581328665,-0.0004570963347887891,1719464,True,r_1m,0.000723113798647427
112,0.0003348610402932264,0.0003504535745076655,1717952,True,r_1m,0.0007231139365758873
113,-0.0023110020773379194,-0.002419652463311139,1716440,True,r_1m,0.0007231140175712795
114,-0.0006830301843735241,-0.0007154954468070225,1714928,True,r_1m,0.0007231178752899849
115,-0.0012079982968089967,-0.0012658901913421225,1713416,True,r_1m,0.0007231182122733155
116,0.0011271072563971173,0.0011817696118069593,1711904,True,r_1m,0.0007231192663224396
117,-0.0017249559810193923,-0.001809347382619967,1710393,True,r_1m,0.0007231201839323752
118,-0.0012658505835999449,-0.0013285480562337572,1708883,True,r_1m,0.0007231223331615557
119,0.0012746346539361274,0.0013385726608512206,1707373,True,r_1m,0.0007231234905805204
120,0.002306352908750422,0.0024235987344349477,1705866,True,r_1m,0.000723124664116597
121,-0.00139366965332376,-0.0014649335938828438,1704359,True,r_1m,0.000723128506272823
122,0.001687254838411635,0.0017739762724262383,1702852,True,r_1m,0.0007231299092209308
123,-0.0025048213312911486,-0.0026344220915317075,1701347,True,r_1m,0.0007231319655009066
124,-0.001599876170019697,-0.0016829690471027736,1699842,True,r_1m,0.000723136497318382
125,-0.002366972263964256,-0.002490771375488852,1698337,True,r_1m,0.0007231383461175068
126,0.004129313340730037,0.004347138781405814,1696833,True,r_1m,0.0007231423928225915
127,-0.0017715395869483093,-0.001865685239311833,1695329,True,r_1m,0.0007231547087177262
128,-0.004628348884476125,-0.004876354252494126,1693825,True,r_1m,0.0007231569754887273
129,0.003258295724506481,0.0034356926313577276,1692321,True,r_1m,0.0007231724477138409
130,0.001047491083525904,0.0011051881094033284,1690818,True,r_1m,0.0007231801155821787
131,-4.200132619899443e-05,-4.433575453960005e-05,1689315,True,r_1m,0.0007231809080685084
132,-0.00047657018462552553,-0.0005033342022403352,1687814,True,r_1m,0.0007231809093426476
133,0.0006090987883253924,0.000643721814086857,1686315,True,r_1m,0.0007231810733806826
134,-0.0018698366137216587,-0.001977473097171876,1684816,True,r_1m,0.0007231813413383345
135,0.003081439074857099,0.003261715783817477,1683318,True,r_1m,0.0007231838665464269
136,0.001383882514194442,0.001465376086368747,1681823,True,r_1m,0.0007231907244947265
137,-0.001108154370540749,-0.001173942591265313,1680328,True,r_1m,0.0007231921076884361
138,0.0007660830498381807,0.00081213553308254,1678833,True,r_1m,0.0007231929946083517
139,0.0013828611660159748,0.0014668684246827981,1677339,True,r_1m,0.0007231934184808045
140,0.0002693578417325332,0.00028590247035651674,1675847,True,r_1m,0.0007231947996284449
141,0.0007094652538024384,0.0007533397106702245,1674355,True,r_1m,0.0007231948520297085
142,-0.0019405226034098842,-0.0020623276237672974,1672863,True,r_1m,0.0007231952155633864
143,-0.0004074510631620173,-0.0004332554278864639,1671372,True,r_1m,0.0007231979352500692
144,-0.0001924867710432493,-0.00020487208082101667,1669881,True,r_1m,0.0007231980551534756
145,-6.817060119993766e-05,-7.260954335357262e-05,1668391,True,r_1m,0.0007231980819132434
146,0.001386453464867519,0.0014776233800836782,1666902,True,r_1m,0.0007231980852696518
147,0.004164485936718123,0.004441238684059234,1665413,True,r_1m,0.0007231994735933418
148,-0.0019837091344030934,-0.0021169454830146793,1663924,True,r_1m,0.0007232119991997692
149,-0.0004325617971596885,-0.00046195563973954406,1662435,True,r_1m,0.0007232148412211041
150,0.0003190679468358474,0.0003410072127156965,1660946,True,r_1m,0.000723214976355771
151,0.0036601369461664555,0.003912574311623531,1659457,True,r_1m,0.000723215049881061
152,-0.0017238532202879322,-0.0018434050533821026,1657968,True,r_1m,0.0007232247251296899
153,-0.00316994918739058,-0.0033911257542721513,1656479,True,r_1m,0.0007232268713014872
154,-0.0007472234330498183,-0.0007996895913823758,1654990,True,r_1m,0.0007232341284446866
155,0.0020412816470282823,0.0021857871827187995,1653501,True,r_1m,0.0007232345316811129
156,0.0004876335316841632,0.0005223344789096417,1652012,True,r_1m,0.0007232375409682475
157,-0.0014891127424306002,-0.0015958350545038553,1650524,True,r_1m,0.0007232377126973639
158,-2.8317013020128285e-06,-3.0362322065853125e-06,1649037,True,r_1m,0.0007232393141401926
159,-0.001521022021186701,-0.001631725240076159,1647551,True,r_1m,0.0007232393141459836
160,-0.004457844379992267,-0.004784331469908461,1646065,True,r_1m,0.0007232409849530379
161,0.0005384524177298758,0.0005781018858316201,1644579,True,r_1m,0.0007232553365521029
162,0.001123736954047543,0.0012071622866760769,1643093,True,r_1m,0.000723255545934794
163,-2.629673127845574e-05,-2.8262266688450706e-05,1641607,True,r_1m,0.0007232564578933525
164,-0.0017149518408549396,-0.0018440762926068342,1640121,True,r_1m,0.000723256458392753
165,0.0008844214083477068,0.000951509140397052,1638635,True,r_1m,0.0007232585823644408
166,-0.0021074820998128597,-0.0022683737444522613,1637149,True,r_1m,0.0007232591472527046
167,0.00034795744414737955,0.0003747054395701676,1635663,True,r_1m,0.000723262354782617
168,0.0013992026800288583,0.0015074906031101525,1634177,True,r_1m,0.0007232624422194062
169,0.0006192084233983987,0.0006675408556253805,1632691,True,r_1m,0.000723263856067474
170,0.0008270027529972991,0.0008919411717310039,1631206,True,r_1m,0.0007232641329622037
171,0.0008503912671404228,0.0009175944113491431,1629722,True,r_1m,0.0007232646268799807
172,-0.00289652352115914,-0.0031275551402801848,1628238,True,r_1m,0.0007232651491294715
173,-0.0009531847054526578,-0.0010300196514491822,1626754,True,r_1m,0.0007232712080127361
174,0.0014832639556226254,0.0016040579915468185,1625270,True,r_1m,0.0007232718641437709
175,0.0019205917430369637,0.0020786669841711142,1623786,True,r_1m,0.0007232734529563236
176,0.00022214869498543213,0.00024056945792071748,1622303,True,r_1m,0.0007232761167747215
177,-0.0017753278041942604,-0.001923773189817906,1620820,True,r_1m,0.0007232761524133696
178,0.0010151661812618318,0.0011008815449791323,1619337,True,r_1m,0.0007232784285068999
179,-0.002966905452497367,-0.0032213854004837458,1617854,True,r_1m,0.0007232791727355263
180,0.002446099455585348,0.0026604361838032504,1616371,True,r_1m,0.0007232855295182804
181,0.0011099686255014775,0.001207679199337773,1614888,True,r_1m,0.0007232898504258109
182,0.001302243920406027,0.0014172680794154505,1613405,True,r_1m,0.0007232907401319603
183,0.004321838409546994,0.004705963497631825,1611923,True,r_1m,0.000723291964774182
184,0.0004200523896795469,0.000457597663348405,1610441,True,r_1m,0.0007233054530731623
185,-0.0006077486158260237,-0.0006624216881864585,1608959,True,r_1m,0.0007233055804888685
186,0.0019553931190829476,0.0021320860807782266,1607478,True,r_1m,0.0007233058472139675
187,0.0008979984450664321,0.0009794407618483529,1605997,True,r_1m,0.0007233086083206327
188,-0.0005273455763344306,-0.0005755711704709277,1604517,True,r_1m,0.0007233091906452966
189,-0.00013546421793135852,-0.00014793445280001443,1603037,True,r_1m,0.0007233093914641093
190,-0.001828237187277342,-0.0019978748687894247,1601557,True,r_1m,0.0007233094047155441
191,-0.000745423717942753,-0.000814851132075701,1600078,True,r_1m,0.000723311818386499
192,-0.0014700374433148401,-0.0016081670638398982,1598599,True,r_1m,0.0007233122196397429
193,-0.0013382343780851548,-0.001464390993052785,1597122,True,r_1m,0.0007233137801561782
194,0.0012473014442052506,0.0013662580150817607,1595645,True,r_1m,0.000723315073384066
195,-0.00019440026938970055,-0.00021298009279185857,1594169,True,r_1m,0.0007233161968316679
196,-0.0013889409694684313,-0.0015220037427497088,1592693,True,r_1m,0.0007233162241216563
197,0.002849312378024731,0.003123092338002586,1591217,True,r_1m,0.0007233176172039624
198,-0.004954698293626167,-0.0054332030345581326,1589742,True,r_1m,0.0007233234797619388
199,0.002792003208963089,0.003063280947367319,1588267,True,r_1m,0.0007233412067261387
200,-0.003958871007865838,-0.0043452084889940715,1586792,True,r_1m,0.0007233468356419615
201,-0.002612106002849315,-0.0028682598031001378,1585319,True,r_1m,0.0007233581526218329
202,-0.003138170133813768,-0.0034478561276323097,1583846,True,r_1m,0.0007233630794175924
203,0.0014937154485258413,0.0016419768253883318,1582373,True,r_1m,0.0007233701904444772
204,-0.00025190807958756306,-0.00027710574903462966,1580900,True,r_1m,0.0007233718015073072
205,-0.001414534280027338,-0.0015568285196386074,1579428,True,r_1m,0.0007233718473278711
206,0.0007870082470829297,0.0008664390368619702,1577956,True,r_1m,0.0007233732921112644
207,0.0014303275014969665,0.0015753536718558889,1576484,True,r_1m,0.0007233737393442077
208,-0.003283614215647477,-0.0036188493442915245,1575012,True,r_1m,0.0007233752165657089
209,0.002742802535430126,0.003025063161017952,1573540,True,r_1m,0.0007233830018793965
210,0.0008298337056583855,0.0009159962382594927,1572068,True,r_1m,0.0007233884338445905
211,-0.0021328118663477332,-0.00235518738650887,1570596,True,r_1m,0.0007233889310642086
212,-0.002766179864942074,-0.0030576086869782866,1569124,True,r_1m,0.0007233922155703308
213,0.003821310436138502,0.004225464224297483,1567652,True,r_1m,0.0007233977404543569
214,0.0013394275708903372,0.0014819085906093783,1566180,True,r_1m,0.0007234082838900139
215,-0.0019750489743760873,-0.002186719873639195,1564709,True,r_1m,0.0007234095792558119
216,-0.0012435803483920361,-0.0013772715898338192,1563238,True,r_1m,0.0007234123957474194
217,0.0023824431056418127,0.002639903711319401,1561768,True,r_1m,0.000723413512351585
218,-0.0018750905124415834,-0.002078617539091158,1560298,True,r_1m,0.000723417610569559
219,-0.001868188993507837,-0.0020724591231732004,1558828,True,r_1m,0.0007234201491589336
220,-0.0012981011950896184,-0.0014408819807362168,1557358,True,r_1m,0.0007234226690866596
221,0.004308074232684615,0.0047899668793459005,1555888,True,r_1m,0.0007234238857276509
222,-0.0007964770199476497,-0.0008860769939104804,1554418,True,r_1m,0.0007234372858052657
223,-0.0016086048789456806,-0.001790321450615797,1552948,True,r_1m,0.0007234377438240589
224,0.00019415620738049498,0.00021620943120544516,1551479,True,r_1m,0.0007234396120735087
225,-0.0003483281075489823,-0.00038812048766836467,1550010,True,r_1m,0.0007234396392903731
226,-0.0017609812168003379,-0.0019628075742959667,1548542,True,r_1m,0.0007234397268920738
227,0.00011648705444666774,0.00012987050567462826,1547074,True,r_1m,0.0007234419658413022
228,0.0009229745164607004,0.001029501992902149,1545606,True,r_1m,0.0007234419756382199
229,1.4804827812539851e-06,1.6522232778661995e-06,1544139,True,r_1m,0.0007234425906923738
230,0.0013617690470056508,0.0015205818949198676,1542672,True,r_1m,0.0007234425906939562
231,-0.0009968730505127313,-0.0011135145620912975,1541205,True,r_1m,0.0007234439295696765
232,0.001534445497008579,0.0017147537507000235,1539738,True,r_1m,0.0007234446470540434
233,-0.0002894306523282816,-0.00032360281558118,1538271,True,r_1m,0.000723446346999317
234,-0.0012788141456513231,-0.0014306429768905918,1536804,True,r_1m,0.0007234464074805344
235,0.001572963983639799,0.0017607899400701585,1535337,True,r_1m,0.0007234475881979481
236,-0.0015945851035568716,-0.0017859113531608578,1533870,True,r_1m,0.0007234493745529567
237,-0.0009458519622722027,-0.0010600764650388048,1532404,True,r_1m,0.0007234512103494365
238,-0.0012289156013478653,-0.0013787189061480291,1530939,True,r_1m,0.0007234518562634709
239,0.0018096456779901735,0.0020317273089902306,1529475,True,r_1m,0.0007234529466286576
240,0.0019374695461887963,0.0021775732359786255,1528012,True,r_1m,0.0007234553109904049
241,0.00188774627528151,0.002122427324046768,1526550,True,r_1m,0.0007234580211512781
242,-0.00024107816081803175,-0.0002711765892609681,1525089,True,r_1m,0.0007234605939804996
243,0.00022337360982681328,0.0002514104121817916,1523628,True,r_1m,0.0007234606359408079
244,-0.004032306955890913,-0.004540870364639442,1522168,True,r_1m,0.0007234606719643681
245,0.0016714999129892332,0.00188334946185193,1520708,True,r_1m,0.0007234724108411265
246,0.0006876915293029061,0.0007752334704275827,1519250,True,r_1m,0.0007234744279435957
247,0.0007875851119343217,0.0008882547971825284,1517792,True,r_1m,0.0007234747693737594
248,-0.0004562665625126623,-0.0005148851543558279,1516334,True,r_1m,0.0007234752171997502
249,-0.00022564810331864848,-0.0002547895841785866,1514876,True,r_1m,0.0007234753674971285
250,-0.00016683457512496548,-0.00018849109355787596,1513418,True,r_1m,0.0007234754042572924
251,0.00020137984278146694,0.00022763071496788165,1511960,True,r_1m,0.000723475424352207
252,-0.0037190977050037726,-0.004205946538464865,1510502,True,r_1m,0.0007234754536305186
253,-0.0012110584810910952,-0.001370487244399638,1509045,True,r_1m,0.0007234854395072777
254,0.002040778066581112,0.0023110245539985108,1507590,True,r_1m,0.0007234864983658132
255,-0.0017460691932844367,-0.0019788813461354307,1506135,True,r_1m,0.0007234895051208478
256,-0.001867655923784382,-0.0021179070278927225,1504680,True,r_1m,0.0007234917061603028
257,0.0016410013389754662,0.0018620012135722806,1503225,True,r_1m,0.0007234942244010719
258,0.0006190563898250365,0.0007028506395150119,1501770,True,r_1m,0.0007234961685075293
259,0.0011696188704775456,0.0013288151269886161,1500315,True,r_1m,0.0007234964451774381
260,0.0009375177885347391,0.0010658422107444952,1498860,True,r_1m,0.0007234974327973993
261,0.004075484842681004,0.004635279073906973,1497405,True,r_1m,0.000723498067338376
262,-0.00023367570386428787,-0.0002658964979474264,1495950,True,r_1m,0.0007235100583386893
263,0.0010757377397071224,0.0012247206321483253,1494495,True,r_1m,0.0007235100977590286
264,0.0025365034021264865,0.002889531032483896,1493040,True,r_1m,0.0007235109331807956
265,0.003303789226605598,0.0037657924219930044,1491585,True,r_1m,0.0007235155779295835
266,-0.0004383700296685696,-0.0004998457514720081,1490130,True,r_1m,0.00072352345767594
267,0.0017613853944408822,0.002009480155075497,1488675,True,r_1m,0.0007235235964048187
268,-0.0034425985435253084,-0.003929662100009501,1487221,True,r_1m,0.0007235258361222706
269,-0.0002170802143793004,-0.00024796301453023,1485767,True,r_1m,0.000723534391791261
270,-0.0006130638707394713,-0.0007007756319596269,1484313,True,r_1m,0.000723534425810071
271,0.0027178825696473788,0.0031080226832237564,1482860,True,r_1m,0.0007235346971351816
272,0.0018802624763651823,0.002151459305557329,1481408,True,r_1m,0.0007235400297257216
273,0.0016086959069895074,0.0018421109212710515,1479956,True,r_1m,0.000723542581906614
274,0.00037507585391009427,0.0004297500040095739,1478504,True,r_1m,0.0007235444500967803
275,0.00010906434452505884,0.0001250517939279068,1477052,True,r_1m,0.000723544551653997
276,-0.0020130358119171197,-0.0023094401555548818,1475600,True,r_1m,0.0007235445602409312
277,0.0012641350902069602,0.0014511724345947525,1474148,True,r_1m,0.0007235474855695872
278,-0.0020703855472883285,-0.0023782581506503085,1472696,True,r_1m,0.0007235486391753389
279,0.0001736331868985969,0.00019959850625104957,1471244,True,r_1m,0.0007235517335409002
280,-0.002493420875682784,-0.0028686157879358595,1469792,True,r_1m,0.0007235517553046489
281,0.002694780960196288,0.003102381465417606,1468341,True,r_1m,0.0007235562433584875
282,-0.0009677953650124841,-0.0011149813897469555,1466890,True,r_1m,0.0007235614855260158
283,-5.379110188469298e-06,-6.201587588162067e-06,1465439,True,r_1m,0.0007235621616545352
284,-7.319535964600163e-05,-8.44578973593824e-05,1463989,True,r_1m,0.0007235621616754225
285,0.003546064383116561,0.004094979880613492,1462539,True,r_1m,0.0007235621655429115
286,0.002533264974803347,0.00292718031239688,1461089,True,r_1m,0.0007235712427550026
287,2.3917232822850807e-05,2.765496091134349e-05,1459639,True,r_1m,0.0007235758752650803
288,0.0014557241565810758,0.0016844795028357524,1458189,True,r_1m,0.0007235758756780094
289,-0.0020571556962184615,-0.0023822976528124905,1456739,True,r_1m,0.0007235774053963149
290,-0.0006953419252451574,-0.0008058997214596502,1455289,True,r_1m,0.0007235804602206069
291,0.0005096094149956871,0.000590981102157956,1453839,True,r_1m,0.0007235808092385223
292,-0.0013234214769482068,-0.0015362128496728118,1452389,True,r_1m,0.0007235809967058607
293,-0.0004712047658920068,-0.0005473351977025433,1450939,True,r_1m,0.0007235822609957028
294,0.0009342112766861497,0.0010859339325389448,1449489,True,r_1m,0.0007235824212719677
295,-0.002044308571094555,-0.002378046362015435,1448039,True,r_1m,0.0007235830512709356
296,-0.002895765386243114,-0.003370598861329875,1446589,True,r_1m,0.0007235860680355964
297,0.000979624019317526,0.0011412618486561822,1445140,True,r_1m,0.0007235921210618331
298,-0.001236631854949481,-0.0014418737067246022,1443692,True,r_1m,0.0007235928137896651
299,0.0003802793734117265,0.00044382299883283395,1442244,True,r_1m,0.0007235939176753631
300,0.000992942204415671,0.0011601142885346084,1440798,True,r_1m,0.0007235940220628457
301,-0.0008384946654494801,-0.0009801618531794616,1439352,True,r_1m,0.000723594733752383
302,-5.0563262661726764e-05,-5.915490563396382e-05,1437906,True,r_1m,0.0007235952412603708
303,-0.0011047660076454696,-0.0012934332924262523,1436460,True,r_1m,0.0007235952431058634
304,0.00028397617823697197,0.00033275167808871625,1435014,True,r_1m,0.0007235961241191591
305,0.002812699477241032,0.0032984688824698174,1433568,True,r_1m,0.000723596182330204
306,-0.001150494570193812,-0.001350161423114133,1432122,True,r_1m,0.0007236018929928909
307,-0.0006979495029514032,-0.0008197535613852394,1430676,True,r_1m,0.0007236028484407458
308,-0.002701059284658031,-0.003174341012083712,1429230,True,r_1m,0.000723603200070369
309,0.000836534213488666,0.000984124767115098,1427784,True,r_1m,0.0007236084663509951
310,-0.000627086941828454,-0.0007383854029029686,1426338,True,r_1m,0.0007236089714790021
311,-0.0003129722991943993,-0.0003688314290058295,1424892,True,r_1m,0.0007236092553292716
312,0.0018619016541251386,0.0021959374944393066,1423447,True,r_1m,0.0007236093260335168
313,0.0012042915737205092,0.0014215982991870443,1422002,True,r_1m,0.0007236118283739485
314,-0.0014996248107555373,-0.0017718834123858756,1420557,True,r_1m,0.0007236128752497178
315,-0.0010805643518462264,-0.0012782815218234551,1419112,True,r_1m,0.0007236144985403609
316,-0.0010956301902009691,-0.001297265893741135,1417667,True,r_1m,0.0007236153413540543
317,-0.0008006533353116998,-0.000948812555402349,1416223,True,r_1m,0.000723616207832532
318,-0.0022917561972357805,-0.0027182493121246857,1414779,True,r_1m,0.000723616670552705
319,0.000511427637632317,0.000607263892527998,1413336,True,r_1m,0.0007236204616501865
320,0.000632067804769323,0.0007512630793591462,1411895,True,r_1m,0.0007236206504472851
321,-0.0019304101959655557,-0.0022961915054999222,1410454,True,r_1m,0.0007236209388199723
322,0.0002483936395184918,0.0002957747804098145,1409013,True,r_1m,0.0007236236286516082
323,0.0008588311531754137,0.0010235845831988134,1407573,True,r_1m,0.0007236236731870754
324,0.0019047321859557553,0.0022725897823662805,1406133,True,r_1m,0.0007236242055900549
325,0.0016142104404688366,0.0019279846324887088,1404693,True,r_1m,0.0007236268243265064
326,-0.00030104537076017793,-0.0003598650973295648,1403253,True,r_1m,0.000723628705127762
327,-0.0005326847913584004,-0.0006374035892163279,1401814,True,r_1m,0.0007236287705440542
328,-0.0011658980256836367,-0.0013966479477363254,1400375,True,r_1m,0.0007236289753594184
329,0.00020233666877267524,0.0002426812562318825,1398936,True,r_1m,0.0007236299565259257
330,0.002948293627539926,0.0035408774043551275,1397497,True,r_1m,0.0007236299860768091
331,-0.0012408976199528771,-0.0014915246822076501,1396059,True,r_1m,0.000723636260312859
332,-0.0003803388118430603,-0.00045766248025470987,1394621,True,r_1m,0.0007236373717606655
333,-0.0009191919636185022,-0.0011072716766531788,1393183,True,r_1m,0.0007236374761745122
334,-0.0009228845845383666,-0.0011130712401861904,1391746,True,r_1m,0.0007236380860329377
335,0.00010498146019524869,0.00012677472055154962,1390309,True,r_1m,0.0007236387008005885
336,-0.0013998693218314345,-0.001692231369572201,1388873,True,r_1m,0.0007236387087556082
337,-0.0020033770572704538,-0.002424644254833476,1387438,True,r_1m,0.0007236401232153844
338,0.0002820588877739457,0.00034177126565582816,1386003,True,r_1m,0.0007236430201567668
339,0.002137646189451166,0.0025945864287220334,1384568,True,r_1m,0.0007236430775807095
340,0.0020001950814623496,0.0024312862819222945,1383133,True,r_1m,0.0007236463758345155
341,-0.00019371269620381705,-0.00023567799616708293,1381698,True,r_1m,0.0007236492635558144
342,-0.0005504378434931216,-0.0006703600475413679,1380263,True,r_1m,0.0007236492906406287
343,0.003849773723324962,0.004694287637427088,1378828,True,r_1m,0.0007236495093292501
344,0.0009676294405715206,0.0011814046041557073,1377394,True,r_1m,0.0007236602066926603
345,0.0015203991993785041,0.001859026117542681,1375960,True,r_1m,0.0007236608824971557
346,0.0036878532865673133,0.004516964869740191,1374526,True,r_1m,0.0007236625509636527
347,-0.001725574724970802,-0.0021158246973374483,1373093,True,r_1m,0.0007236723672235922
348,-0.0002735791580083315,-0.00033587007951631166,1371660,True,r_1m,0.0007236745163538128
349,-0.0010127647395384502,-0.0012449673437818635,1370227,True,r_1m,0.0007236745703745547
350,-0.0003042142779218169,-0.00037451418711989277,1368794,True,r_1m,0.0007236753106808372
351,-0.0007806652839510266,-0.000962358148587048,1367362,True,r_1m,0.0007236753774772645
352,0.00030776914664305957,0.00037983487756306715,1365930,True,r_1m,0.0007236758173465414
353,0.0021354762454282345,0.0026393024457753572,1364499,True,r_1m,0.0007236758857131292
354,0.001147953326387246,0.0014209397205307962,1363069,True,r_1m,0.0007236791771249507
355,-0.0014924094470462161,-0.0018503070651591954,1361639,True,r_1m,0.0007236801282550462
356,0.002871960770728925,0.003564530673795678,1360209,True,r_1m,0.0007236817358131284
357,-0.0020801079179001694,-0.0025855454269531624,1358779,True,r_1m,0.0007236876889440332
358,0.0003042257611428569,0.00037874177617227715,1357349,True,r_1m,0.0007236908118394233
359,0.0013645633546366443,0.0017013573852470163,1355919,True,r_1m,0.0007236908786394627
360,-0.0019453686058633437,-0.00242987537140369,1354489,True,r_1m,0.0007236922225542425
361,-0.0005687190261293208,-0.000711014461219665,1353059,True,r_1m,0.0007236949539643058
362,-0.0015643080514188275,-0.0019577981999667473,1351629,True,r_1m,0.0007236951874056226
363,-0.0038958871697298437,-0.00488209448921769,1350199,True,r_1m,0.0007236969535498685
364,-0.00012182904770483149,-0.00015287534202778266,1348769,True,r_1m,0.0007237079079987713
365,-0.0029098815062053784,-0.0036562391094770875,1347340,True,r_1m,0.0007237079187109104
366,-0.0004370281556137732,-0.000549932770080046,1345911,True,r_1m,0.0007237140298655643
367,0.0006806371068959703,0.000857907123689175,1344482,True,r_1m,0.0007237141677101225
368,0.001291442755047462,0.0016300435482214627,1343053,True,r_1m,0.0007237145020605581
369,0.0011970636658138914,0.0015137916426683354,1341624,True,r_1m,0.0007237157057667875
370,0.0004900639490747027,0.0006213033588749925,1340196,True,r_1m,0.0007237167399655506
371,0.0023947641160337596,0.0030402978029670444,1338768,True,r_1m,0.0007237169132959209
372,-0.0009082477184025413,-0.0011546508854424445,1337341,True,r_1m,0.0007237210522760722
373,-0.0047453052815500055,-0.006042935936945489,1335914,True,r_1m,0.0007237216476297907
374,-0.0016555200059355805,-0.00211237886486186,1334487,True,r_1m,0.0007237378989893568
375,0.003929727634490172,0.005030150186607874,1333060,True,r_1m,0.0007237398769825004
376,-0.0011206326952075247,-0.0014369181417969795,1331633,True,r_1m,0.0007237510219005583
377,-0.0026756693492242544,-0.0034371342770140693,1330206,True,r_1m,0.0007237519282067363
378,-0.00013496293281670558,-0.00017369000344661026,1328780,True,r_1m,0.0007237570948851091
379,-0.0020595305099288474,-0.0026552486899901187,1327356,True,r_1m,0.000723757108030515
380,-0.0009866527898500766,-0.0012750744135769452,1325933,True,r_1m,0.0007237601691517044
381,0.000509088249936004,0.0006592355884949951,1324510,True,r_1m,0.0007237608716926338
382,0.0024523815741406157,0.0031831862902687025,1323087,True,r_1m,0.0007237610587301878
383,8.326119623661759e-05,0.00010830251802543884,1321664,True,r_1m,0.0007237653990066945
384,0.001958773888016335,0.002554107057581762,1320241,True,r_1m,0.0007237654040096345
385,-0.0010304497901962133,-0.0013466919406338164,1318819,True,r_1m,0.0007237681729129103
386,-0.0016861596495225532,-0.0022085900983608653,1317399,True,r_1m,0.0007237689392004838
387,0.000541266056552981,0.000710274083774637,1315979,True,r_1m,0.0007237709909987179
388,0.0005108197282885671,0.0006719224852094346,1314559,True,r_1m,0.0007237712024246109
389,0.003611354998235281,0.0047621686805261855,1313140,True,r_1m,0.0007237713907339207
390,0.0029095212192485702,0.003848100075867916,1311722,True,r_1m,0.0007237808025612688
391,-0.0009729451047795541,-0.0012898828529973965,1310304,True,r_1m,0.0007237869115874893
392,-0.002377299252903925,-0.0031597080792430984,1308886,True,r_1m,0.0007237875947178202
393,-0.00012798957728162665,-0.00017046632617413697,1307468,True,r_1m,0.0007237916731493246
394,-0.002660353817649666,-0.003551846679953271,1306050,True,r_1m,0.0007237916849708479
395,-0.0003501008657074595,-0.0004687092260731844,1304632,True,r_1m,0.0007237967923900199
396,0.0012887970642145887,0.0017297465177253787,1303214,True,r_1m,0.0007237968808419905
397,-0.0008912734097837567,-0.0011993220587755095,1301796,True,r_1m,0.0007237980794849352
398,0.0015941110895082323,0.0021515010808248708,1300378,True,r_1m,0.0007237986527323775
399,0.0006376130848099454,0.0008631557337708701,1298960,True,r_1m,0.0007238004865522276
400,0.0006496158152268011,0.0008824162329260714,1297542,True,r_1m,0.000723800779934121
401,0.0014614398228224128,0.001990887613187966,1296124,True,r_1m,0.0007238010844653708
402,-0.0024930203467276764,-0.0034107354187335164,1294706,True,r_1m,0.0007238026257399188
