year_ny,variable,minute_of_day,n,point,ci_lo,ci_hi
2019,r_1m_mean,278,6,-5.6900336494801506e-05,-0.00010429357279599758,-1.4305537682419785e-05
2019,r_1m_mean,279,5,2.575226229138526e-08,-2.3768337019159443e-05,3.914363086322582e-05
2019,r_1m_mean,280,4,-1.4400218013005013e-05,-6.783103221792345e-05,3.6758211072009164e-05
2019,r_1m_mean,281,5,3.976765952961894e-05,-2.8757407591524577e-05,0.00011148837196830146
2019,r_1m_mean,282,6,-2.849830535076614e-05,-6.889756197839405e-05,-2.2670542137706315e-06
2019,r_1m_mean,283,6,1.4257698825999315e-05,-1.4352398277862229e-05,4.29070134682158e-05
2019,r_1m_mean,284,6,3.8223789753200604e-05,-1.1961308871693231e-05,9.067424067455206e-05
2019,r_1m_mean,285,6,-2.379810307810172e-05,-5.217433298814419e-05,-9.368630509400772e-08
2019,r_1m_mean,286,6,-1.486341164820992e-07,-3.8235219945199256e-05,4.7285688032580886e-05
2019,r_1m_mean,287,6,3.8130841938979996e-05,1.6402476185082881e-07,6.686700902089506e-05
2019,r_1m_mean,288,6,-2.850566383164567e-05,-7.587142123137868e-05,1.9049475578839547e-05
2019,r_1m_mean,289,5,1.1241687818406236e-05,-6.86577412352298e-05,6.825520312696566e-05
2019,r_1m_mean,290,5,9.044617423364202e-08,-2.8322193278210542e-05,2.3303979146381034e-05
2019,r_1m_mean,291,6,-7.58572277101396e-05,-0.00018957435745554,-9.441265887447898e-06
2019,r_1m_mean,292,5,-5.769826840871252e-06,-2.3878790194014555e-05,1.4216864045083245e-05
2019,r_1m_mean,293,4,2.8422488304144047e-05,9.5364794185461e-06,4.961709447133348e-05
2019,r_1m_mean,294,4,8.167270112224673e-08,-4.5108588822209946e-05,5.002034365350135e-05
2019,r_1m_mean,295,6,4.890159970998748e-06,-4.732156635029386e-05,5.244696484114913e-05
2019,r_1m_mean,296,5,-3.4247749101203966e-05,-8.563907872797722e-05,5.742731635543889e-06
2019,r_1m_mean,297,5,2.2809558596286205e-05,-8.42211041875738e-06,5.066152572255379e-05
2019,r_1m_mean,298,6,4.617586025415288e-06,-2.8652537273259315e-05,3.783915484186227e-05
2019,r_1m_mean,299,6,2.381246581585653e-05,4.73881993938547e-06,5.239848965976107e-05
2019,r_1m_mean,300,6,9.435129038128766e-06,-1.210034214354157e-05,3.308694705962505e-05
2019,r_1m_mean,301,6,-2.858607086719101e-05,-6.667261358655516e-05,2.369613290291164e-05
2019,r_1m_mean,302,6,-9.331775460708822e-06,-5.940515528698633e-05,3.354127934487949e-05
2019,r_1m_mean,303,6,5.22840910093726e-05,-2.6937429438973007e-06,0.00011911306054943993
2019,r_1m_mean,304,6,9.537604942276189e-06,-3.3208380994865774e-05,4.2636061733149954e-05
2019,r_1m_mean,305,6,4.748357894873661e-06,-1.4217268295024158e-05,1.904634078859036e-05
2019,r_1m_mean,306,6,-2.8522093612471408e-05,-6.91606345541821e-05,6.558429772057257e-08
2019,r_1m_mean,307,5,-5.130479877629526e-05,-7.989060942855783e-05,-2.2813682609064898e-05
2019,r_1m_mean,308,5,-1.1351015785868232e-05,-6.258678129338104e-05,2.2765872728530617e-05
2019,r_1m_mean,309,5,-5.763195919929255e-06,-4.274470709289981e-05,3.403090767770751e-05
2019,r_1m_mean,310,4,2.8529059149314066e-05,-4.577575602766892e-05,8.563496532019699e-05
2019,r_1m_mean,311,4,-1.4484980233425014e-05,-8.590119913847388e-05,5.7104312489431874e-05
2019,r_1m_mean,312,4,2.1482109284988287e-05,-2.2908523404081373e-05,5.7299764331157185e-05
2019,r_1m_mean,313,5,8.522579183254514e-05,5.7271308510282045e-06,0.00020595996531054948
2019,r_1m_mean,314,6,6.013923069374272e-08,-6.166350433177112e-05,4.263428220075603e-05
2019,r_1m_mean,315,6,-4.897026873274556e-06,-5.2221587643432315e-05,4.961618058001937e-05
2019,r_1m_mean,316,6,-3.312530321296058e-05,-7.092924838606883e-05,2.7613195716836115e-08
2019,r_1m_mean,317,6,4.2594551137020644e-05,-9.751567399821858e-06,0.00011347237246175175
2019,r_1m_mean,318,6,-2.854508170048055e-05,-5.23928503893726e-05,-2.1921672557981027e-06
2019,r_1m_mean,319,6,9.63151166294316e-06,-3.322942205124178e-05,5.7258447782165195e-05
2019,r_1m_mean,320,6,4.761013335668269e-05,1.9430291732866258e-10,9.060982466621929e-05
2019,r_1m_mean,321,6,9.479024496782593e-06,-1.4323396541323264e-05,3.334116675512238e-05
2019,r_1m_mean,322,6,4.276493147514274e-05,9.555890012371425e-06,7.128988863581436e-05
2019,r_1m_mean,323,6,-3.798627003369623e-05,-7.119497276204656e-05,-1.1753469451452901e-05
2019,r_1m_mean,324,6,5.714137521064667e-05,1.4152478807662236e-05,0.00010275194739373739
2019,r_1m_mean,325,6,-9.551469953500583e-06,-3.812552966535161e-05,2.6300777612033523e-05
2019,r_1m_mean,326,6,-3.314242500054518e-05,-7.095462255131956e-05,9.670773699131457e-06
2019,r_1m_mean,327,6,4.710167472403141e-06,-1.9070465448907466e-05,2.849739506825928e-05
2019,r_1m_mean,328,6,-2.386798309161658e-05,-4.295809247509125e-05,0.0
2019,r_1m_mean,329,6,-1.9023025061448604e-05,-5.236298407845823e-05,4.813611524810249e-06
2019,r_1m_mean,330,6,1.896872668755467e-05,-9.48141405872549e-06,5.194897484828679e-05
2019,r_1m_mean,331,6,-9.425399419303457e-06,-0.00011150855903771954,5.676692060527642e-05
2019,r_1m_mean,332,6,3.2608992622498266e-08,-4.527931181983168e-05,5.2356277101524376e-05
2019,r_1m_mean,333,6,9.453939981617875e-05,4.778209954975326e-06,0.00023128697778971119
2019,r_1m_mean,334,6,9.601160662119573e-06,-2.6227948043061032e-05,5.025648710595003e-05
2019,r_1m_mean,335,6,-3.305296578754705e-05,-8.997879863152046e-05,3.597694582696036e-05
2019,r_1m_mean,336,6,-2.3888209357094715e-05,-7.62409827227127e-05,2.3608800694106373e-05
2019,r_1m_mean,337,6,-5.684533505035235e-05,-0.00021375280285249818,5.9747153739810375e-05
2019,r_1m_mean,338,6,1.899268923747943e-05,-3.7851905401878546e-05,9.973234082401544e-05
2019,r_1m_mean,339,6,3.812689789100706e-05,-2.3832874085065112e-05,0.00011436029185749733
2019,r_1m_mean,340,6,1.423102649257359e-05,0.0,4.269307947772077e-05
2019,r_1m_mean,341,6,-3.80828336593982e-05,-8.104989596032336e-05,1.4380599388607696e-05
2019,r_1m_mean,342,5,-5.753404434393398e-06,-4.290767940579315e-05,4.4163062178671267e-05
2019,r_1m_mean,343,5,3.403990650826472e-05,-2.5877105202479964e-05,9.0371963189315e-05
2019,r_1m_mean,344,6,2.387122046285937e-05,-7.219701480409945e-06,5.251873964344473e-05
2019,r_1m_mean,345,6,-4.7561558311902455e-05,-0.00011434637997693676,2.592463517569042e-06
2019,r_1m_mean,346,6,-4.886406637016683e-06,-3.831114041210733e-05,3.7942846934114166e-05
2019,r_1m_mean,347,6,-1.4219421027354582e-05,-8.826728492473826e-05,4.7583654075920394e-05
2019,r_1m_mean,348,6,-9.611276006742301e-06,-3.342880590226439e-05,1.8970112592753734e-05
2019,r_1m_mean,349,6,1.904863388833029e-05,-2.8420618011962266e-05,6.430953465082284e-05
2019,r_1m_mean,350,6,1.9009852725779247e-05,-4.793046421304145e-06,5.2389888162456405e-05
2019,r_1m_mean,351,6,3.3208657137691015e-05,-1.9069829994407357e-05,0.00010686129720250445
2019,r_1m_mean,352,5,2.837039238579062e-05,-8.519160261041955e-08,6.618859132103002e-05
2019,r_1m_mean,353,4,7.325690303801512e-06,-5.170805366527671e-05,6.951212358696638e-05
2019,r_1m_mean,354,4,-1.427919489493448e-05,-7.134172717102812e-05,4.894107362124874e-05
2019,r_1m_mean,355,6,-1.4268184962305908e-05,-6.428389279073142e-05,3.334595983515194e-05
2019,r_1m_mean,356,6,2.841580679187101e-05,-1.2106543579172285e-05,6.633827831878661e-05
2019,r_1m_mean,357,6,4.50177716806499e-06,-4.5490601575332104e-05,5.674401979073261e-05
2019,r_1m_mean,358,6,-1.4283434772236327e-05,-4.281545123360704e-05,9.586479687715157e-06
2019,r_1m_mean,359,6,-9.487535706353227e-06,-4.2892694870381e-05,1.9129224516972023e-05
2019,r_1m_mean,360,6,-4.262461716728959e-05,-0.00013756337543478482,1.908584932249087e-05
2019,r_1m_mean,361,6,1.8882402599524983e-05,-5.2681598017239054e-05,7.103097343934592e-05
2019,r_1m_mean,362,6,4.976824146076611e-06,-8.529177488601404e-05,6.683421582103199e-05
2019,r_1m_mean,363,6,4.6310885103490585e-06,-5.699670669472373e-05,5.925820602948374e-05
2019,r_1m_mean,364,5,0.00010805633291597616,-6.583545199868755e-05,0.0003178326344083605
2019,r_1m_mean,365,5,7.908025879528818e-08,-9.17119184965466e-05,6.191110453391784e-05
2019,r_1m_mean,366,6,-2.8244942790840032e-05,-8.971098370804146e-05,1.9357685904099436e-05
2019,r_1m_mean,367,6,-9.46061974629527e-06,-0.00010455077886006467,5.702795135537044e-05
2019,r_1m_mean,368,6,-9.545370529213232e-06,-5.238483686917165e-05,4.2731760067490515e-05
2019,r_1m_mean,369,6,1.917253781086687e-05,-1.900852422043712e-05,6.20984116953788e-05
2019,r_1m_mean,370,6,-6.166661484866654e-05,-0.00015211530675303167,-2.2062980394871237e-06
2019,r_1m_mean,371,6,-2.8432048268223513e-05,-0.00010964005547711539,5.6931397727266494e-05
2019,r_1m_mean,372,6,0.0001100427896485772,-3.759752563720318e-05,0.00025797236075821896
2019,r_1m_mean,373,6,-2.8643835573957966e-05,-0.00010260963683841693,6.172550897523751e-05
2019,r_1m_mean,374,6,9.56056013865829e-06,-3.797718833908292e-05,5.242511659733408e-05
2019,r_1m_mean,375,6,-1.8911406855266754e-05,-6.16725069168852e-05,1.4380286766553174e-05
2019,r_1m_mean,376,6,3.321183768526872e-05,9.431648843380496e-06,6.179302453775124e-05
2019,r_1m_mean,377,6,-0.00011405316281053991,-0.0002069639877010624,-3.317402615412691e-05
2019,r_1m_mean,378,6,-3.328274414592843e-05,-7.130308304933929e-05,9.612441964512294e-06
2019,r_1m_mean,379,6,-1.422559299960536e-05,-2.851213709894862e-05,4.831376709162239e-06
2019,r_1m_mean,380,6,-5.9558038153529945e-08,-4.777321997005759e-05,3.805793001649079e-05
2019,r_1m_mean,381,6,-9.513664029140439e-06,-4.540858473174463e-05,2.862848251121417e-05
2019,r_1m_mean,382,6,-1.4497677874399198e-05,-6.681285353259173e-05,4.243892870736284e-05
2019,r_1m_mean,383,6,1.898850104538608e-05,-3.3368117930176925e-05,7.371938586599092e-05
2019,r_1m_mean,384,6,1.9064490324192075e-05,-2.368348069678967e-05,6.205734547188583e-05
2019,r_1m_mean,385,6,-4.266475445066709e-05,-7.562010086190119e-05,-1.9025819222885548e-05
2019,r_1m_mean,386,6,4.7479360705386116e-05,-1.20680261690677e-05,0.00014019619807969426
2019,r_1m_mean,387,5,3.43288706644488e-05,0.0,0.00012193900933934386
2019,r_1m_mean,388,4,-2.8255572439709573e-05,-0.00011417827451105503,5.729509846703474e-05
2019,r_1m_mean,389,5,-3.3883953117047256e-05,-0.00011337627067478675,2.8693443501086226e-05
2019,r_1m_mean,390,6,9.330539320872999e-06,-2.3851743858085404e-05,5.184022532192693e-05
2019,r_1m_mean,391,5,-1.1560646974724492e-05,-7.161511549935739e-05,5.69684206844034e-05
2019,r_1m_mean,392,5,-2.2921579133886788e-05,-7.949979108539007e-05,3.493659312298135e-05
2019,r_1m_mean,393,6,-9.493659117310736e-06,-4.764114138407491e-05,3.334273788763869e-05
2019,r_1m_mean,394,6,4.734167564831647e-05,-1.9073777376079607e-05,0.0001327914167103332
2019,r_1m_mean,395,6,-4.669109846219111e-06,-3.302299642043133e-05,1.9080858012391632e-05
2019,r_1m_mean,396,6,3.311635910135139e-05,-4.826180163320247e-06,8.531770242025642e-05
2019,r_1m_mean,397,4,-1.443056807699926e-05,-7.908768585499473e-05,5.653269198909304e-05
2019,r_1m_mean,398,4,1.4423405946009732e-05,-2.8547929645798316e-05,6.696824836621078e-05
2019,r_1m_mean,399,6,5.2311101058589e-05,4.744080573792755e-06,0.00010706823590353718
2019,r_1m_mean,400,6,4.736833877874061e-05,-1.7075282607670747e-05,9.963209753264685e-05
2019,r_1m_mean,401,6,6.62838607326432e-05,-2.4088845490061407e-05,0.00018023173141888313
2019,r_1m_mean,402,6,-4.754990934315609e-05,-8.571561125020178e-05,2.8439362569756683e-08
2019,r_1m_mean,403,6,9.380368149788283e-06,-1.9073231990469893e-05,4.2525883097434355e-05
2019,r_1m_mean,404,5,-1.1350506941104183e-05,-7.965085192397361e-05,2.856874162365438e-05
2019,r_1m_mean,405,5,5.651746079629922e-06,-3.436082602265376e-05,5.717191002223165e-05
2019,r_1m_mean,406,6,-9.441910859646051e-06,-6.627731541054552e-05,4.751018070638882e-05
2019,r_1m_mean,407,6,-1.4247688758245996e-05,-5.970627516134088e-05,3.816147060243093e-05
2019,r_1m_mean,408,6,-0.00011892349503670504,-0.00021699105130034633,-4.7366599532069105e-05
2019,r_1m_mean,409,6,1.4204770327547769e-05,-1.913902072804896e-05,3.79528778225144e-05
2019,r_1m_mean,410,6,4.760141179791007e-05,-4.666470544848003e-06,0.00010449705313889204
2019,r_1m_mean,411,6,4.8490709200068e-06,-3.329549855757934e-05,4.551394219646564e-05
2019,r_1m_mean,412,6,-1.8820262591399687e-05,-6.633597371797601e-05,2.883390200835865e-05
2019,r_1m_mean,413,6,-3.811214744849653e-05,-7.400216247918035e-05,-9.489470298791728e-06
2019,r_1m_mean,414,6,-4.796627101637349e-06,-3.816119299795262e-05,2.8612395881471362e-05
2019,r_1m_mean,415,5,-1.6383498557347014e-07,-8.612830806648927e-05,6.24023868310462e-05
2019,r_1m_mean,416,5,-1.7189665644365654e-05,-5.7200301342905965e-05,2.280068466592507e-05
2019,r_1m_mean,417,6,-4.8544226093727155e-06,-5.7143459539948945e-05,6.169631214039802e-05
2019,r_1m_mean,418,6,1.4173950464451231e-05,-4.063169476593672e-05,5.700150502529764e-05
2019,r_1m_mean,419,5,5.8004071902049265e-06,-2.618930803626976e-05,2.873114720147568e-05
2019,r_1m_mean,420,5,4.0123000370802546e-05,-2.2544371657735318e-05,9.731180296071173e-05
2019,r_1m_mean,421,6,4.261171266350012e-05,-2.8718770000535126e-05,0.00012352930641738706
2019,r_1m_mean,422,6,-4.50624777760285e-06,-5.916414995386271e-05,4.299210258795308e-05
2019,r_1m_mean,423,6,4.274536196390562e-05,7.018353500398348e-06,8.054939212095702e-05
2019,r_1m_mean,424,6,-9.732760485875813e-06,-9.549520413227854e-05,6.163206785759443e-05
2019,r_1m_mean,425,6,-1.449586073847257e-05,-7.629067178962767e-05,5.41379862437497e-05
2019,r_1m_mean,426,6,9.572973376751516e-06,-3.320820130911299e-05,5.9767240295554205e-05
2019,r_1m_mean,427,6,2.3674632840312828e-05,-6.67608025577073e-05,0.00012575366078218083
2019,r_1m_mean,428,6,-9.070447468736661e-05,-0.0003725980744618934,7.636502515260929e-05
2019,r_1m_mean,429,6,5.245354156542713e-05,-2.3857439903650516e-05,0.00013655252919016363
2019,r_1m_mean,430,5,0.0001659667513886148,1.4312499106435637e-05,0.0003686248054133838
2019,r_1m_mean,431,5,-1.129851192997874e-05,-0.00018448434595928369,0.00020260289900875342
2019,r_1m_mean,432,5,1.1358498439525887e-05,-6.336075746713667e-05,6.672416179969407e-05
2019,r_1m_mean,433,6,-2.392235146852889e-05,-5.718461949511923e-05,2.3541619057057332e-05
2019,r_1m_mean,434,6,-1.4213861551372358e-05,-0.00011686138508991065,6.451838292236623e-05
2019,r_1m_mean,435,6,-3.3446150674377785e-05,-0.0001171000033038418,3.8128867991811976e-05
2019,r_1m_mean,436,6,-2.8367850689183465e-05,-8.52964914366578e-05,3.82280775272338e-05
2019,r_1m_mean,437,6,-3.3578939764480796e-05,-0.00017674380767031733,4.764178222948585e-05
2019,r_1m_mean,438,6,-5.2695737414461257e-05,-0.00015770021148753445,2.831084713263007e-05
2019,r_1m_mean,439,6,2.881795933915379e-05,-6.184035518495726e-05,0.0001672906946478621
2019,r_1m_mean,440,6,4.774642230823183e-05,-4.0652596778678466e-05,0.00013611867398805855
2019,r_1m_mean,441,6,-6.19677470425984e-05,-0.00012891524581028647,9.533203700746456e-06
2019,r_1m_mean,442,6,-4.789691181365902e-05,-0.0002149769292108561,5.475181318311668e-05
2019,r_1m_mean,443,6,-4.833430395301438e-06,-5.499607005978618e-05,4.76638866373295e-05
2019,r_1m_mean,444,6,7.153149515171424e-05,1.4181424663876769e-05,0.00015280828954991808
2019,r_1m_mean,445,6,1.9098144280066202e-05,-3.5769155622148214e-05,6.677929206551841e-05
2019,r_1m_mean,446,6,4.3089210566513024e-05,-3.787559250030249e-05,0.00013369775587614055
2019,r_1m_mean,447,6,2.85197693704271e-05,-9.540573675331494e-06,6.65801124161857e-05
2019,r_1m_mean,448,6,5.2176496382297004e-05,4.6868646558887105e-06,0.00010189194457989956
2019,r_1m_mean,449,6,-1.8976861138132118e-05,-7.13089950383771e-05,3.815833564653082e-05
2019,r_1m_mean,450,6,0.0001002731601170456,-3.7756300226462806e-05,0.00024807534139939004
2019,r_1m_mean,451,6,-1.4457286247360863e-05,-6.679208061729067e-05,5.70433602583834e-05
2019,r_1m_mean,452,6,-9.588757387633101e-06,-3.82139252588926e-05,2.858423355205295e-05
2019,r_1m_mean,453,6,-2.871669293677155e-05,-7.1630144717467e-05,9.383670946547414e-06
2019,r_1m_mean,454,6,-3.838385589538058e-05,-0.00010742778757840741,3.271881120586398e-05
2019,r_1m_mean,455,6,-1.9008943743830644e-05,-8.593242484447778e-05,4.069280344667299e-05
2019,r_1m_mean,456,6,-4.623306747073576e-06,-9.734743701695409e-05,7.603650390957085e-05
2019,r_1m_mean,457,6,-3.28180530658546e-05,-0.00014141871346677837,4.296455426921459e-05
2019,r_1m_mean,458,6,-2.371723352061745e-05,-0.00010444520831669864,5.2106473798662344e-05
2019,r_1m_mean,459,6,-3.330386092058066e-05,-6.174177313705378e-05,-1.4262316978336265e-05
2019,r_1m_mean,460,5,-2.2893182528882944e-05,-9.438312718502714e-05,3.8194894345818256e-05
2019,r_1m_mean,461,5,-1.7142964148327107e-05,-2.86093471392318e-05,-5.208648819613975e-06
2019,r_1m_mean,462,6,4.7297187507350736e-05,0.0,0.00010417030372336953
2019,r_1m_mean,463,6,-8.579445052509843e-05,-0.00013843476166758417,-3.792187802539951e-05
2019,r_1m_mean,464,6,4.958194579873393e-06,-9.069797259281008e-05,0.00012906773040618602
2019,r_1m_mean,465,6,3.342789505977597e-05,1.1803272012201727e-07,6.211758377722631e-05
2019,r_1m_mean,466,6,-3.327130014369929e-05,-8.098216830424456e-05,4.913381147748767e-06
2019,r_1m_mean,467,6,-5.2342402961756744e-05,-0.00012118038378198169,9.43098171868982e-06
2019,r_1m_mean,468,6,-2.3459358653716938e-05,-8.493240863710986e-05,3.589897086054281e-05
2019,r_1m_mean,469,6,-4.630965567523518e-06,-8.049817739010349e-05,5.960963834089511e-05
2019,r_1m_mean,470,6,-9.817324322196743e-06,-7.201608315696887e-05,5.644536573824856e-05
2019,r_1m_mean,471,6,2.8548811456552934e-05,1.4288932073448347e-05,4.2890630777162834e-05
2019,r_1m_mean,472,6,-2.869835212419596e-05,-0.00012442248894802165,3.335379671768186e-05
2019,r_1m_mean,473,6,0.00010017482621036702,2.844795978349377e-05,0.00019348003727637895
2019,r_1m_mean,474,6,2.3866014454753426e-05,-4.277589107469613e-05,9.954408060365902e-05
2019,r_1m_mean,475,6,1.8972079812347497e-05,0.0,3.800099002129555e-05
2019,r_1m_mean,476,6,-2.3606406637942584e-05,-6.174983784761707e-05,3.6039910009229e-05
2019,r_1m_mean,477,6,-2.860479320003881e-05,-9.320880024730079e-05,2.3892873040214e-05
2019,r_1m_mean,478,6,-9.589097386082065e-06,-4.3165613337815524e-05,2.364079714368565e-05
2019,r_1m_mean,479,6,-3.829155706313736e-05,-0.00013125103705521608,4.498941980345315e-05
2019,r_1m_mean,480,6,-4.306832049352433e-05,-0.00013091460333516597,5.1640213724526866e-05
2019,r_1m_mean,481,6,5.2789851619713814e-05,-7.316291846276147e-05,0.00021012057963836498
2019,r_1m_mean,482,6,4.885470470086907e-06,-8.825426049941343e-05,0.00012892495015413122
2019,r_1m_mean,483,6,5.2445726881177926e-05,-1.2040295306198111e-05,0.00012872632499747697
2019,r_1m_mean,484,6,-2.8241394973237875e-05,-0.00010189082304080958,5.2634722172774893e-05
2019,r_1m_mean,485,6,-5.238371810083539e-05,-9.540155620434871e-05,-1.8976727036655867e-05
2019,r_1m_mean,486,6,-4.733307275662201e-06,-4.2926864438651264e-05,3.342996628076255e-05
2019,r_1m_mean,487,5,1.7180972585343464e-05,-3.4153977524494126e-05,5.975451841409329e-05
2019,r_1m_mean,488,5,-1.1460652609256075e-05,-3.818347165821535e-05,1.7161340876842416e-05
2019,r_1m_mean,489,5,0.00010218080463064731,-1.1398628356517971e-08,0.00020784650225163354
2019,r_1m_mean,490,5,0.0001199179551732536,-5.516630389926375e-05,0.00039258319118374343
2019,r_1m_mean,491,6,-2.3770675781412164e-05,-0.00015486044428749733,9.269254638522489e-05
2019,r_1m_mean,492,6,6.154424418808011e-05,-5.5117025071863254e-05,0.0001566814015928467
2019,r_1m_mean,493,6,3.7713847784377046e-05,-5.2745158679399716e-05,0.0001231783072474011
2019,r_1m_mean,494,6,-2.827352216394788e-05,-8.021191007601144e-05,1.4354287109259849e-05
2019,r_1m_mean,495,6,-4.296961909296655e-05,-8.09974126093526e-05,2.199458399910472e-06
2019,r_1m_mean,496,6,-5.707913283593185e-05,-0.0001334880178063737,-9.232493592011626e-08
2019,r_1m_mean,497,6,-2.8943861166976502e-05,-0.0001332731471019305,8.923886845629256e-05
2019,r_1m_mean,498,6,1.176903411929698e-07,-5.701600303521471e-05,5.4987037684231414e-05
2019,r_1m_mean,499,6,9.42343843917723e-06,-4.5411379470103665e-05,8.342318462458755e-05
2019,r_1m_mean,500,6,7.5845846802493e-05,3.090138771092009e-05,0.0001276293204267294
2019,r_1m_mean,501,6,3.355522898178189e-05,-3.52514605973996e-05,0.00010270885351895897
2019,r_1m_mean,502,6,-4.246952663676859e-05,-0.00012796225784221597,4.5380269250704315e-05
2019,r_1m_mean,503,6,1.428367050208439e-05,-6.937343149327887e-05,7.154275250356184e-05
2019,r_1m_mean,504,6,-2.375459578184312e-05,-5.7207691670279424e-05,7.355769017754094e-06
2019,r_1m_mean,505,6,2.3762515417700677e-05,-1.888352224221128e-05,8.065197333154306e-05
2019,r_1m_mean,506,6,4.293939374449267e-05,-6.936756396900504e-05,0.0001719760120154216
2019,r_1m_mean,507,6,9.56700813652012e-06,-6.690454576392802e-05,6.676260070113896e-05
2019,r_1m_mean,508,6,1.4140160411306007e-05,-5.26192729532332e-05,8.064508891074293e-05
