20260323 081400;23890;23908.75;23882.25;23900.5;1276
20260323 081500;23901.75;23926;23901.75;23917.75;1910
20260323 081600;23917.25;23922.75;23907.5;23918;1290
20260323 081700;23917.5;23917.5;23900;23901.75;1270
20260323 081800;23902;23902;23890;23897;1083
20260323 081900;23896.5;23908.5;23889.25;23892.25;1113
20260323 082000;23892;23907.5;23882.75;23906.25;1096
20260323 082100;23906;23917;23901;23911;1281
20260323 082200;23911.75;23912.25;23895.25;23899.5;761
20260323 082300;23900;23924.5;23895.5;23923.75;1169
20260323 082400;23924.25;23927.5;23908.25;23915;1167
20260323 082500;23915.25;23920.5;23902.25;23903.25;884
20260323 082600;23904.25;23913.75;23899;23907.75;745
20260323 082700;23907.5;23920;23906.5;23915.25;805
20260323 082800;23915.75;23922;23907.25;23919;893
20260323 082900;23919.75;23920.75;23897.5;23908.5;1162
20260323 083000;23908.75;23911.5;23893.75;23897;927
20260323 083100;23897;23913;23891;23907.75;982
20260323 083200;23909;23938;23904;23930;1649
20260323 083300;23930.5;23951.75;23927;23940.75;1648
20260323 083400;23940.5;23946.25;23933.25;23938.25;986
20260323 083500;23938.5;23940;23927.5;23933.25;940
20260323 083600;23933;23935.25;23921;23922.75;957
20260323 083700;23923.25;23938.25;23921;23933;920
20260323 083800;23932.25;23934.25;23918.25;23929.25;845
20260323 083900;23929.25;23929.75;23913.75;23917.5;706
20260323 084000;23917;23929.25;23916;23927.25;736
20260323 084100;23926.5;23944.5;23925.5;23938.25;1108
20260323 084200;23937.75;23938.25;23927.25;23933.25;753
20260323 084300;23932.75;23944;23921.5;23921.5;994
20260323 084400;23921.25;23928.5;23914.5;23915.5;1126
20260323 084500;23916;23927.5;23913.75;23916.75;709
20260323 084600;23917.5;23927.75;23913.25;23924.5;721
20260323 084700;23924.75;23942.5;23918;23932.75;980
20260323 084800;23933;23950.25;23932.5;23946.25;1055
20260323 084900;23946.25;23951.75;23942.75;23948.25;834
20260323 085000;23948.75;23952.75;23936.5;23938.25;1368
20260323 085100;23937.75;23941.25;23929.75;23934.25;824
20260323 085200;23934;23945.5;23929.5;23941.5;710
20260323 085300;23940.75;23944;23934.5;23937.25;691
20260323 085400;23937.25;23948.5;23932.75;23947.75;672
20260323 085500;23948.25;23955.5;23935.75;23937.5;1227
20260323 085600;23937.75;23939.75;23917.25;23918.5;1259
20260323 085700;23919;23930;23915.25;23926.75;1000
20260323 085800;23927.25;23945;23925;23942.5;921
20260323 085900;23941.75;23943.5;23935.75;23938.25;617
20260323 090000;23939;23946;23929;23931.25;780
20260323 090100;23932.25;23937.5;23924;23925.25;1138
20260323 090200;23924.75;23927;23909;23911;1423
20260323 090300;23912;23915;23901.75;23907;992
20260323 090400;23907.5;23911.75;23896.25;23901.5;1303
20260323 090500;23901.25;23925.25;23900;23914.5;1247
20260323 090600;23915.5;23919.5;23909;23912.25;688
20260323 090700;23913.5;23934.25;23911.75;23931;947
20260323 090800;23931.25;23948;23928.25;23945;1078
20260323 090900;23944.75;23946.25;23926.25;23926.5;992
20260323 091000;23927.75;23938.75;23922;23935;761
20260323 091100;23935.5;23946.25;23930.75;23935.75;1003
20260323 091200;23936.5;23944;23929.25;23942.25;594
20260323 091300;23942.5;23947.25;23931.5;23939.25;796
20260323 091400;23938.75;23939.75;23928;23935.75;472
20260323 091500;23936.5;23943.5;23932.75;23937;430
20260323 091600;23935.5;23942.25;23931;23932.25;472
20260323 091700;23931.75;23945;23929.5;23942.25;865
20260323 091800;23941.75;23951.5;23938;23938;836
20260323 091900;23939.25;23939.25;23926;23933.5;594
20260323 092000;23933.5;23939.5;23930.25;23934;390
20260323 092100;23935;23954.25;23934.5;23950;916
20260323 092200;23950;23969.5;23943;23968.5;1430
20260323 092300;23968.25;23971.25;23958.25;23966;969
20260323 092400;23965;23968;23954;23956.5;837
20260323 092500;23955.75;23956.25;23931.75;23932.5;1003
20260323 092600;23932.75;23933.25;23917;23924.5;1148
20260323 092700;23925;23936.25;23920.75;23932.5;896
20260323 092800;23931.25;23942;23928;23937;788
20260323 092900;23937.25;23942;23932;23933.75;805
20260323 093000;23933.5;23934.25;23926.25;23933.5;487
20260323 093100;23932.5;23935.75;23922.75;23924.25;1053
20260323 093200;23923;23923.5;23907;23920;1165
20260323 093300;23920.75;23920.75;23911;23917.5;585
20260323 093400;23916.25;23916.5;23894.5;23894.5;873
20260323 093500;23894.5;23894.5;23872;23873;1639
20260323 093600;23873;23876.25;23854.25;23855.5;1510
20260323 093700;23855;23859.75;23851.25;23853.75;1182
20260323 093800;23854;23856.5;23844.75;23850.25;880
20260323 093900;23849.75;23866.5;23849.25;23861.5;1180
20260323 094000;23860.5;23881.25;23860.25;23867;1138
20260323 094100;23867;23877.75;23863.75;23873;835
20260323 094200;23872.75;23887.5;23871.5;23886;839
20260323 094300;23886.25;23892;23873.75;23874.25;1027
20260323 094400;23874.5;23876.25;23859.25;23863.25;965
20260323 094500;23863;23872;23860.5;23872;740
20260323 094600;23870.75;23878.5;23867;23872.5;824
20260323 094700;23872.75;23884.25;23868.75;23881;659
20260323 094800;23881.75;23888.75;23879.5;23883.25;656
20260323 094900;23883.5;23892.25;23874.5;23874.5;681
20260323 095000;23874.75;23879;23865.25;23872;882
20260323 095100;23872.5;23880.5;23863;23868.25;903
20260323 095200;23867.5;23868.25;23860.25;23864.75;635
20260323 095300;23865;23867.25;23855.75;23862;607
20260323 095400;23862.75;23876;23861.75;23866.25;593
20260323 095500;23866;23866.25;23858.5;23859.75;497
20260323 095600;23860.5;23866;23858.5;23859.75;371
20260323 095700;23859.75;23869.25;23857.25;23866.5;599
20260323 095800;23866.25;23869;23860;23867;443
20260323 095900;23866.25;23874;23865.75;23871;497
20260323 100000;23870.5;23890;23869;23883;950
20260323 100100;23883.25;23894.75;23880.5;23883.5;955
20260323 100200;23883;23884.75;23874.25;23882;797
20260323 100300;23881.75;23902.5;23880.75;23898.75;976
20260323 100400;23899.25;23900.75;23877.75;23887.75;1045
20260323 100500;23888.25;23903.75;23887.75;23898.5;652
20260323 100600;23898.25;23902.25;23890;23899.75;899
20260323 100700;23900.75;23902.5;23893.5;23897.25;525
20260323 100800;23896.5;23901.25;23886;23897.75;686
20260323 100900;23897.75;23902.25;23894;23901.75;573
20260323 101000;23902;23928.5;23901;23916.25;1725
20260323 101100;23915.5;23922.75;23912.25;23918.75;658
20260323 101200;23918;23926.5;23910;23926.25;822
20260323 101300;23926;23929.25;23913.25;23914.5;640
20260323 101400;23915.5;23917;23902.25;23904;735
20260323 101500;23904.5;23906.5;23896.5;23899.25;882
20260323 101600;23898.5;23899.25;23889.25;23891;572
20260323 101700;23891;23893;23875;23889.5;986
20260323 101800;23890;23897.5;23884;23896;585
20260323 101900;23895.75;23907.25;23889.75;23901.25;890
20260323 102000;23900;23906.5;23885;23887.25;741
20260323 102100;23886.25;23887.75;23865.75;23867;1619
20260323 102200;23867;23870.5;23853.5;23855.25;1015
20260323 102300;23855.25;23864;23852.75;23855.25;713
20260323 102400;23854.25;23860.5;23848.75;23849.75;683
20260323 102500;23850.25;23861.25;23850.25;23856;551
20260323 102600;23856.75;23860.25;23849.25;23859.25;566
20260323 102700;23860.25;23866.75;23848;23863.75;837
20260323 102800;23863;23864;23847.75;23854.5;714
20260323 102900;23854;23854.5;23843.25;23848.5;805
20260323 103000;23848;23860.5;23847.75;23852.5;542
20260323 103100;23852.5;23856.25;23846.75;23849.25;511
